time,rate
2093.5,46.00210417148662
2094.5,45.499627787710274
2095.5,44.999719558775254
2096.5,44.50240680024689
2097.5,44.007716685870975
2098.5,43.515676246089086
2099.5,43.02631236656138
2100.5,42.539651786697746
2101.5,42.05572109819666
2102.5,41.5745467435921
2103.5,41.09615501480875
2104.5,40.6205720517255
2105.5,40.14782384074693
2106.5,39.67793621338349
2107.5,39.21093484484007
2108.5,38.746845252612964
2109.5,38.2856927950957
2110.5,37.82750267019334
2111.5,37.372299913945646
2112.5,36.92010939915903
2113.5,36.47095583404768
2114.5,36.02486376088318
2115.5,35.58185755465378
2116.5,35.14196142173229
2117.5,34.7051993985535
2118.5,34.27159535030091
2119.5,33.841172969602475
2120.5,33.41395577523625
2121.5,32.98996711084517
2122.5,32.56923014366152
2123.5,32.151767863241055
2124.5,31.737603080206945
2125.5,31.326758425003156
2126.5,30.91925634665811
2127.5,30.51511911155798
2128.5,30.114368802229833
2129.5,29.717027316135386
2130.5,29.32311636447419
2131.5,28.932657470997377
2132.5,28.54567197083179
2133.5,28.16218100931387
2134.5,27.78220554083441
2135.5,27.405766327693797
2136.5,27.03288393896699
2137.5,26.663578749380235
2138.5,26.297870938197335
2139.5,25.935780488117132
2140.5,25.57732718418181
2141.5,25.22253061269545
2142.5,24.87141016015427
2143.5,24.523985012186913
2144.5,24.180274152506314
2145.5,23.840296361872518
2146.5,23.50407021706623
2147.5,23.17161408987387
2148.5,22.842946146083776
2149.5,22.518084344493502
2150.5,22.197046435928684
2151.5,21.8798499622729
2152.5,21.566512255509252
2153.5,21.257050436773525
2154.5,20.951481415418215
2155.5,20.64982188808912
2156.5,20.352088337812518
2157.5,20.058297033094902
2158.5,19.768464027033957
2159.5,19.482605156441068
2160.5,19.200736040976537
2161.5,18.92287208229567
2162.5,18.649028463207344
2163.5,18.379220146844546
2164.5,18.11346187584654
2165.5,17.85176817155336
2166.5,17.59415333321263
2167.5,17.3406314371977
2168.5,17.09121633623907
2169.5,16.845921658667052
2170.5,16.60476080766726
2171.5,16.36774696054833
2172.5,16.134893068021597
2173.5,15.9062118534939
2174.5,15.681715812371905
2175.5,15.461417211379683
2176.5,15.24532808788824
2177.5,15.033460249257843
2178.5,14.82582527219293
2179.5,14.622434502109414
2180.5,14.423299052514821
2181.5,14.22842980440106
2182.5,14.037837405649839
2183.5,13.85153227045079
2184.5,13.669524578732634
2185.5,13.491824275606618
2186.5,13.318441070823454
2187.5,13.149384438242436
2188.5,12.984663615314062
2189.5,12.824287602575126
2190.5,12.668265163156889
2191.5,12.51660482230642
2192.5,12.369314866920618
2193.5,12.226403345093402
2194.5,12.087878065676094
2195.5,11.953746597850582
2196.5,11.82401627071583
2197.5,11.698694172887329
2198.5,11.57778715210982
2199.5,11.4613018148832
2200.5,11.349244526101288
2201.5,11.241621408704333
2202.5,11.13843834334429
2203.5,11.039700968063471
2204.5,10.94541467798659
2205.5,10.855584625025855
2206.5,10.770215717599541
2207.5,10.689312620363737
2208.5,10.612879753957486
2209.5,10.540921294761276
2210.5,10.47344117466875
2211.5,10.410443080871886
2212.5,10.351930455659641
2213.5,10.2979064962297
2214.5,10.248374154513812
2215.5,10.20333613701662
2216.5,10.162794904667592
2217.5,10.126752672686706
2218.5,10.095211410463278
2219.5,10.068172841448472
2220.5,10.045638443061065
2221.5,10.027609446606704
2222.5,10.014086837210655
